Allowed Doctypes,Doctypes permitidos,
Allowed To Transact With,Permitido para realizar Transacciones con,
Allows to keep aside a specific quantity of inventory for a particular order.,Permite reservar una cantidad específica de existencias para un pedido concreto.,
Alternative Item Code,Código de Artículo Alternativo,
Alternative Item Name,Nombre Alternativo del Artículo,
Amended From,Modificado Desde,
Amount,Importe,
Amount (Company Currency),Importe (Divisa por defecto),
Amount Difference,Diferencia de monto,
Amount Eligible for Commission,Importe elegible para la comisión,
Amount In Figure,Monto en Figura,
Amount in Account Currency,Importe en Moneda de la Cuenta,
Amount in party's bank account currency,Importe en la divisa de la cuenta bancaria.,
Amount in transaction currency,Importe en la divisa de la transacción,
Amounts,Importes,
An Item Group is a way to classify items based on types.,Un Grupo de Producto es una forma de clasificar Productos según sus tipos.,
Annual Expenses,Gastos Anuales,
Annual Income,Ingresos anuales,
Annual Revenue,Ingresos Anuales,
Applicable Charges,Cargos Aplicables,
Applicable Dimension,Dimensión aplicable,
Applicable For,Aplicable para,
Applicable Holiday List,Lista de días Festivos,
Applicable Modules,Módulos Aplicables,
Applicable On Account,Aplicable en Cuenta,
Applicable To (Designation),Aplicables a (Puesto),
Applicable To (Employee),Aplicable a ( Empleado ),
Applicable To (Role),Aplicable a (Rol),
Applicable To (User),Aplicable a (Usuario),
Applicable for Countries,Aplicable para los Países,
Applicable for Users,Aplicable para Usuarios,
Applicable for external driver,Aplicable para controlador externo.,
Applicable on Material Request,Aplicable en la Solicitud de Material,
Applicable on Purchase Order,Aplicable en Orden de Compra,
Applicable on booking actual expenses,Aplicable en la reserva de gastos reales,
Applied on each reading.,Se aplica en cada lectura.,
Applies To,Se aplica a,
Apply Additional Discount On,Aplicar descuento adicional en,
Apply Discount On,Aplicar de descuento en,
Apply Discount on Discounted Rate,Aplicar descuento sobre tarifa con descuento,
Apply Discount on Rate,Aplicar descuento en tarifa,
Apply Multiple Pricing Rules,Aplicar múltiples reglas de precios,
Apply On,Aplicar en,
Apply Putaway Rule,Aplicar la regla de almacenamiento,
Apply Recursion Over (As Per Transaction UOM),Aplicar recursión sobre (según UdM de transacción),
Apply Rule On Brand,Aplicar regla a la marca,
Apply Rule On Item Code,Aplicar regla en código de artículo,
Apply Rule On Item Group,Aplicar regla en grupo de artículos,
Apply Rule On Other,Aplicar regla en otro,
Apply SLA for Resolution Time,Aplicar SLA para el tiempo de resolución,
Apply TDS,Aplicar a,
Apply Tax Withholding Amount,Aplicar Monto de Retención de Impuestos,
Apply Tax Withholding Amount ,Aplicar Monto de Retención de Impuestos,
Apply restriction on dimension values,Aplicar restricción a los valores de dimensión,
Apply to All Inventory Documents,Aplicar a todos los documentos de inventario,
Apply to Document,Aplicar al documento,
Appointment,Cita,
Appointment Booking Settings,Configuración de reserva de citas,
Appointment Booking Slots,Ranuras de reserva de citas,
Appointment Details,Detalles de la cita,
Appointment Duration (In Minutes),Duración de la cita (en minutos),
Appointment With,Cita con,
Appraisal Template,Plantilla de evaluación,
Approvers,Aprobadores,
Approving Role (above authorized value),Aprobar Rol (por encima del valor autorizado),
Approving User  (above authorized value),Aprobar usuario (por encima del valor autorizado),
Approximately match the description/party name against parties,Comparar aproximadamente la descripción/nombre de la parte con las partes.,
Apps,Apps,
Area,Zona,
Area UOM,Área UOM,
As per Stock UOM,Unidad de Medida Según Inventario,
Assembly Items,Artículos de montaje,
Asset,Activo,
Asset Account,Cuenta de Activos,
Asset Activity,Actividad de Activos,
Asset Capitalization,Capitalización de Activos,
Asset Capitalization Asset Item,Elemento de Capitalización de Activos,
Asset Capitalization Service Item,Elemento de servicio de capitalización de activos,
Asset Capitalization Stock Item,Elemento de stock de capitalización de activos,
Asset Category,Categoría de activos,
Asset Category Account,Cuenta de categoría de activos,
Asset Category Name,Nombre de la Categoría de Activos,
Asset Depreciation Cost Center,Centro de la amortización del coste de los activos,
Asset Depreciation Details,Detalles de depreciación de activos,
Asset Depreciation Ledger,Libro Mayor Depreciacion de Activos,
Asset Depreciation Schedule,Calendario de depreciación de activos,
Asset Depreciations and Balances,Depreciaciones de Activos y Saldos,
Asset Details,Detalles del Activo,
Asset Finance Book,Libro de Finanzas de Activos,
Asset Location,Ubicación del Activo,
Asset Maintenance,Mantenimiento de activos,
Asset Maintenance Log,Registro de mantenimiento de activos,
Asset Maintenance Task,Tarea de mantenimiento de activos,
Asset Maintenance Team,Equipo de mantenimiento de activos,
Asset Movement,Movimiento de Activo,
Asset Movement Item,Elemento de movimiento de activos,
Asset Name,Nombre de Activo,
Asset Naming Series,Nomenclatura para Activos,
Asset Owner,Propietario del activo,
Asset Owner Company,Compañia Dueña del Activo,
Asset Quantity,Cantidad de Activos,
Asset Received But Not Billed,Activo recibido pero no facturado,
Asset Repair,Reparación de Activos,
Asset Repair Consumed Item,Artículo Consumido en Reparación de Activos,
Asset Settings,Configuración de Activos,
Asset Shift Allocation,Asignación de Turnos de Activos,
Asset Shift Factor,Factor de cambio de activos,
Asset Status,Estado del Activo,
Asset Value,Valor del activo,
Asset Value Adjustment,Ajuste del valor del activo,
Assets,Bienes,
Assign To,Asignar a,
Assign to Name,Asignar a nombre,
Assignment Conditions,Condiciones de asignación,
"Attach .csv file with two columns, one for the old name and one for the new name","Adjuntar archivo .csv con dos columnas, una para el nombre antiguo y la otra para el nombre nuevo.",
Attach custom Chart of Accounts file,Adjunte un archivo de plan de cuentas personalizado,
Attachment,Adjunto,
Attendance & Leaves,Asistencia y Salidas,
Attendance Device ID (Biometric/RF tag ID),ID de dispositivo de asistencia (ID de etiqueta biométrica / RF),
Attribute,Atributo,
Attribute Name,Nombre del Atributo,
Attribute Value,Valor del Atributo,
Auditor,Auditor,
Authorised By,Autorizado por,
Authorization Control,Control de Autorización,
Authorization Rule,Regla de Autorización,
Authorized Value,Valor Autorizado,
Auto Create Assets on Purchase,Creación automática de activos en la compra,
Auto Create Exchange Rate Revaluation,Creación automática de la revalorización del Tipo de Cambio,
Auto Create Purchase Receipt,Creación automática de Recibo de Compra,
Auto Create Serial and Batch Bundle For Outward,Crear Automáticamente Lote y Serie para Salida,
Auto Create Subcontracting Order,Crear orden de subcontratación automáticamente,
Auto Created,Creado Automáticamente,
Auto Created Serial and Batch Bundle,Creación automática de series y lotes,
Auto Creation of Contact,Creación automática de Contacto,
Auto Insert Item Price If Missing,Insertar automáticamente el precio del artículo si falta,
Auto Material Request,Requisición de Materiales Automática,
Auto Name,Nombre Automático,
Auto Opt In (For all customers),Auto Opt In (para todos los clientes),
Auto Reconcile Payments,Reconciliación Automática de Pagos,
Auto Repeat,Repetición Automática,
Auto Repeat Detail,Detalle de Repetición Automática,
Auto Reserve Serial and Batch Nos,Reserva automática de números de serie y de lote,
Auto Reserve Stock for Sales Order on Purchase,Reserva automática de stock para órdenes de venta en el momento de la compra,
Auto close Opportunity Replied after the no. of days mentioned above,Cierre automático Oportunidad Respondida después del número de días mencionado anteriormente,
Auto match and set the Party in Bank Transactions,Coincidencia automática y fijación de la entidad en las Transacciones Bancarias,
Auto re-order,Ordenar Automáticamente,
Auto write off precision loss while consolidation,Cancelación automática de la pérdida de precisión durante la consolidación,
Automatically Add Filtered Item To Cart,Añadir automáticamente el artículo filtrado a la cesta,
Automatically Add Taxes and Charges from Item Tax Template,Agregar automáticamente impuestos y cargos de la plantilla de impuestos de artículos,
Automatically Create New Batch,Crear Automáticamente Nuevo Lote,
Automatically Fetch Payment Terms from Order,Obtenga automáticamente las condiciones de pago del pedido,
Automatically Process Deferred Accounting Entry,Procesar automáticamente asientos contables diferidos,
Automatically post balancing accounting entry,Registrar automáticamente el asiento contable de balance,
Availability Of Slots,Disponibilidad de ranuras,
Available Batch Qty at From Warehouse,Cantidad de lotes disponibles desde Almacén,
Available Batch Qty at Warehouse,Cantidad de lotes disponibles en almacén,
Available Batch Report,Informe de lotes disponibles,
Available Qty,Cantidad disponible,
Available Qty For Consumption,Cantidad disponible para consumo,
Available Qty at Company,Cant. disponible en Compañía,
Available Qty at Source Warehouse,Cantidad Disponible en Almacén Fuente,
Available Qty at Target Warehouse,Cantidad disponible en Almacén de destino,
Available Qty at WIP Warehouse,Cantidad Disponible en Almacén WIP,
Available Qty at Warehouse,Cantidad Disponible en Almacén,
Available Qty to Reserve,Cantidad disponible para reservar,
Available Quantity,Cantidad disponible,
Available Stock for Packing Items,Inventario Disponible de Artículos de Embalaje,
Available-for-use Date,Fecha disponible para usar,
Average Commission Rate,Tasa de Comisión Promedio,
Average Discount,Descuento Promedio,
Average Response Time,Tiempo promedio de respuesta,
Average time taken by the supplier to deliver,Tiempo estimado por el proveedor para el envío,
Avg Rate,Tasa promedio,
B+,B +,
B-,B-,
BFS,BFS (Búsqueda en Amplitud),
BIN Qty,Cant. BIN,
BOM,BOM,
BOM Comparison Tool,Herramienta de comparación de lista de materiales,
BOM Created,LdM Creado,
BOM Creator,Creador LdM,
BOM Creator Item,Creador de elementos de lista de materiales,
BOM Detail No,Detalles de Lista de materiales (LdM) No.,
BOM Explorer,BOM Explorer,
BOM Explosion Item,Desplegar lista de materiales (LdM) del producto,
BOM Info,Información de LdM,
BOM Item,Lista de materiales (LdM) del producto,
BOM No,Lista de materiales (LdM) No.,
BOM No. for a Finished Good Item,Lista de materiales (LdM) para el producto terminado,
BOM Operation,Operación de la lista de materiales (LdM),
BOM Operations Time,Tiempo de operaciones de la lista de materiales,
BOM Scrap Item,BOM de Artículo  de Desguace,
BOM Search,Buscar listas de materiales (LdM),
BOM Stock Calculated,BOM Stock Calculado,
BOM Stock Report,Reporte de Stock de BOM,
BOM Tree,Árbol LdM,
BOM Update Batch,Lote de actualización de lista de materiales,
BOM Update Log,Registro de actualización de lista de materiales,
BOM Update Tool,Herramienta de actualización de Lista de Materiales (BOM),
BOM Update Tool Log with job status maintained,Registro de la herramienta de actualización de lista de materiales con el estado del trabajo mantenido,
BOM Variance Report,Informe de varianza BOM,
BOM Website Item,BOM de artículo del sitio web,
BOM Website Operation,Operación de Página Web de lista de materiales,
BOM and Production,Lista de materiales y producción,
BOMs Updated,Listas de materiales actualizadas,
Backflush Raw Materials Based On,Adquisición retroactiva de materia prima basada en,
Backflush Raw Materials From Work-in-Progress Warehouse,Retroceda las materias primas del almacén de trabajo en progreso,
Backflush Raw Materials of Subcontract Based On,Adquisición retroactiva de materia prima del subcontrato basadas en,
Balance In Account Currency,Saldo en Moneda de la Cuenta,
Balance In Base Currency,Saldo en Moneda Base,
Balance Qty,Balance,
Balance Sheet,Hoja de balance,
Balance Sheet Summary,Resumen del balance general,
Balance Stock Value,Valor de stock,
Balance must be,El balance debe ser,
Bank,Banco,
Bank / Cash Account,Cuenta de Banco / Efectivo,
Bank A/C No.,Núm. de cta. bancaria,
Bank Account,Cuenta bancaria,
Bank Account Details,Detalles de cuenta bancaria,
Bank Account Info,Información de la Cuenta Bancaria,
Bank Account No,Número de Cuenta Bancaria,
Bank Account Subtype,Subtipo de cuenta bancaria,
Bank Account Type,Tipo de cuenta bancaria,
Bank Balance,Saldo Bancario,
Bank Charges,Cargos bancarios,
Bank Charges Account,Cuenta de Cargos Bancarios,
Bank Clearance,Liquidación bancaria,
Bank Clearance Detail,Detalle de liquidación bancaria,
Bank Clearance Summary,Resumen de Cambios Bancarios,
Bank Credit Balance,Saldo de crédito bancario,
Bank Details,Detalles del banco,
Bank Entry,Registro de Banco,
Bank Guarantee,Garantía Bancaria,
Bank Guarantee Number,Número de Garantía Bancaria,
Bank Guarantee Type,Tipo de Garantía Bancaria,
Bank Name,Nombre del banco,
Bank Reconciliation Statement,Estados de conciliación bancarios,
Bank Reconciliation Tool,Herramienta de Reconciliación Bancaria,
